url,doctype,eval1,eval2,score,pages,project_title_cond,summary_desc_cond,project_id_cond,implementing_partner_cond,start_date_cond,end_date_cond,budget_cond,concept_note_cond,project_document_cond,awp_cond,title,last_update,keyword,,,,,,,,
Document deleted,document deleted,ok,not ok,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,AWP Counter signed page,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,CASM Prodoc Extension,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,14,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,CASM_English_Project_Document_Signed 2,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,14,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Project Document - SRB - Capacity ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CHF12-SA2 Prodoc Allocation letter and FTR,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Prodoc_ CHF RA4 FTR1,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,PRODOC - DRAFT,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,PRODOC - DRAFT,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Media development Project Document 2017,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,36,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,46,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Documento de Proyecto,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Project Document - SLV,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Project Document - SLV,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,43,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Project Document Template,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Innovative durable solutions for IDPs and returnees in Mogadishu_Prodoc,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Institutional Capacity Development Project Document (Final),10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CSUD Govt-Addendum 2,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,CHF15_SA1_UNDP Allocation letter ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,37,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Enhancing National Capacities for Conflict Mapping, Analysis and Transformation in Sudan – CRMA Phase II",10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Final Document - South Sudan Funding Model Standard HIV Concept Note February 27 Last Version.docx,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,33,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Project Document - SLV,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,14,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Project Document - SLV,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Intergrated Water Resource Management Approved Project Document ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,11,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PPG Initiation plan signed,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,19,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Development Services Agreement - Signed,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,PID Diaspora Home Office-Investment Centre ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,CHF2016 SA1 Allocation Letters,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,GEMS ProDoc,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,00068118 REVISION SUSTANTIVA 5 TB 2020,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,PRODOC ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,88,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Digital Transformation ProDoc SIGNED,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,16,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Development Services Agreement,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,34,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Grant agreement,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,32,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,45,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document 2017 - 2018.,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Project Document 2014/15 (Detention centres),10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Fortalecimiento del Programa de Tuberculosis,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,14,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,33,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,NAPA Initiation Plan,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Prodoc for Reducing Barriers to Accelerate the Development of Biomass Markets in Serbia,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,60,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,12,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2015 AWP,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Support to Public Administration - IGAD Regional Regional Initiative for Capacity Enhancement in South Sudan - Phase II,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,26,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Project Document Template,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,40,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,PRODOC_Mitigating Resource Based Conflict,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,13,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,73,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FINAL VaW prodoc 3,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,70,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Project Document - SRB - Development,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Financing Agreement - Germany,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,110,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Mainstreaming Biodiversity Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,113,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Mainstreaming Biosecurity,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,190,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,58,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,ProjectProposalRevised,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,52,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,END OF PROGRAMME REPORT,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,21,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Project Document Template,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,17,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,10,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Initiation Plan for a GEF PPG for project Capacity Development for Improved Implementation  of Multilateral Environmental Agreements (MEAs) ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Initiation Plan Roma Readmission signed,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,PID Support to Developemnt Agency of Republic of Serbia ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,23,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Strengthen national decision making towards ratification of the Minamata Convention and build capacity towards implementation of future provisions,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,GCCA Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Development of Advisory Services for Mauritius and Seychelles,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,11,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Evidence for social and economic transformation in South Sudan,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,46,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Peace and Community Cohesion Project Phase II Project ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,2,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,46,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,49,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,SIB ProDoc,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,3,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Support to the Government of Seychelles Rapid Assessment to Farquhar Atoll and Development of an Early Recovery Framework,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document - Deliverable Description,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,AGREED BY UNDP RESIDENT REPRESENTATIVE / UNDP DIRECTOR:,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,71,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Recovery Strategy and Programme ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,80,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,5,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,55,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,PRODUC-DALDHIS PROJECT,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,61,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,225,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,47,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,44,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,PRODOC Improving Investment Climate in Serbia ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Project Document - SRB - Peace Building,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Grid-Connected Rooftop Photovoltaic Systems in Seychelles,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,218,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Project Document for Outer Island Project,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,194,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,00United Nations Development Programme,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Access to justice ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Project Document ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,14,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,1,75,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document Template,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,106,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,MEAs Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,28,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,PRODOC MOF in EU Accession,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,0,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,EMIS project document addendum (GOV CSA),10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,30,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,3,71,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,288,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,DATE OF RECEIPT:,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,34,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,UNRCO pro doc ,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Initiation Plan Template,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,4,7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Reinforcing security for humanitarians in the Lake region,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document Template,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Project Document Template,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,39,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Project Document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,OCSC Prodoc signed,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,7,51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,5,164,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,ProDoc draft wc 28.10.13.docx,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Project to Support CPD Development,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,ok,0,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Draft Project document,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,review,2,58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TFM_Request3-8TB_Form_en,10/03/21,,,,,,,,,
Document deleted,document deleted,ok,not ok,5,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,RSRTF19_A1_UNDP_WRKOCH_FINAL_ProDoc,10/03/21,,,,,,,,,
